STATION,NAME,DATE,AWND,FMTM,PGTM,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03,WV20
USW00014765,"PROVIDENCE, RI US",6/24/2000,6.04,1831,1831,71,82,60,230,230,14.1,16.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/25/2000,12.3,1601,1600,74,85,63,210,210,25.9,32,1,,,,,,,1,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/26/2000,7.61,1645,2228,79,87,70,210,220,16.1,17.9,1,,1,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/27/2000,9.17,1635,1635,79,91,66,290,290,19.9,25.1,1,,1,,,,,1,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/28/2000,5.82,1510,1508,73,81,65,160,170,16.1,17.9,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/29/2000,5.14,1717,1727,66,71,61,180,190,12.1,14.1,1,,,,,,,1,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/30/2000,7.61,1400,1407,71,80,61,320,290,17,21.9,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/1/2000,5.59,1527,1526,71,83,58,150,130,15,17,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/2/2000,6.71,1454,1519,74,85,62,200,200,17,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/3/2000,8.5,1416,1415,76,87,64,200,200,17.9,23,1,,,,,,,1,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/4/2000,7.61,2028,2027,77,84,69,260,270,14.1,17,1,,,,,,,1,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/5/2000,9.4,1445,1230,74,85,63,300,300,17.9,21.9,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/6/2000,6.49,1532,1237,67,79,55,160,280,16.1,17.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/7/2000,9.4,1857,1853,69,78,60,360,350,17,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/8/2000,10.07,1638,1638,68,79,56,320,310,17,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/9/2000,10.51,1928,1229,73,83,62,230,240,21.9,32,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/10/2000,10.96,1336,114,80,89,71,280,230,17.9,25.1,1,,,,,,,1,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/11/2000,8.95,1537,1535,74,84,64,310,310,17.9,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/12/2000,6.93,1355,1143,74,86,61,330,350,16.1,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/13/2000,7.61,1644,1412,74,86,61,210,230,17.9,25.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/14/2000,9.4,1544,1543,72,80,63,190,190,21,23.9,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/15/2000,13.87,1056,1111,73,79,67,130,140,25.1,29.1,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/16/2000,8.28,2354,2353,74,80,67,150,150,17,21,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/17/2000,7.83,1647,1630,71,79,63,190,170,14.1,16.1,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/18/2000,10.07,1536,1536,75,85,65,310,320,31.1,47,1,,1,,,,,1,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/19/2000,6.93,17,1531,63,68,58,320,250,14.1,17,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/20/2000,8.05,817,816,66,74,58,50,50,17.9,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/21/2000,8.72,1759,1758,67,79,55,200,200,17.9,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/22/2000,7.61,1345,1346,73,82,63,230,240,17,19.9,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/23/2000,7.16,1600,1145,69,80,58,280,290,13,17,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/24/2000,4.25,1520,1507,70,79,61,160,160,15,17,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/25/2000,8.05,1337,1336,67,70,63,70,70,15,17,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/26/2000,8.28,2301,1500,65,66,63,30,40,13,15,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/27/2000,10.51,1757,1756,70,70,63,360,360,17,21,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/28/2000,7.61,544,1323,68,75,61,30,40,14.1,16.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/29/2000,4.92,1150,1244,67,74,59,160,160,13,15,1,1,,,,,,1,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/30/2000,4.03,2341,2339,68,74,62,100,100,8.9,12.1,1,,,,,,,1,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/31/2000,6.71,1321,1321,66,68,63,90,90,14.1,16.1,1,,,,,,,1,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/1/2000,6.93,1352,1415,67,71,63,20,10,14.1,15,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/2/2000,5.14,1658,1656,73,81,65,210,200,16.1,17.9,1,1,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/3/2000,6.71,1641,1612,76,81,70,220,230,14.1,17.9,1,,,,,,,1,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/4/2000,4.92,1441,1427,75,82,68,160,170,13,15,1,,,,,,,1,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/5/2000,6.71,1619,1454,72,81,63,280,280,12.1,16.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/6/2000,7.83,2216,2216,70,81,59,190,200,17.9,23,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/7/2000,11.63,1227,1225,77,88,66,250,240,23.9,29.1,1,,1,,,,,1,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/8/2000,7.83,1545,1357,79,88,69,260,290,15,19.9,1,,,,,,,1,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/9/2000,8.05,1304,1303,77,86,68,250,260,23,28,1,,,,,,,1,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/10/2000,6.93,1531,1232,77,84,69,290,290,14.1,17.9,1,,1,,,,,1,,,,1,,,1,,,,,,,1,
USW00014765,"PROVIDENCE, RI US",8/11/2000,6.93,1336,1335,74,82,66,130,130,17,21,,,,,,,,,,,,,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/12/2000,13.42,1057,1057,68,74,62,60,60,23,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/13/2000,12.75,1532,1644,66,70,62,50,50,21.9,25.1,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/14/2000,14.09,1029,510,67,70,63,30,30,21.9,29.1,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/15/2000,8.5,1556,1107,70,75,64,20,40,16.1,19.9,1,,,,,,,1,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/16/2000,7.83,1447,1446,73,82,63,310,310,21.9,25.1,1,,1,,,,,1,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/17/2000,7.61,1149,1211,65,74,55,310,280,17,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/18/2000,4.92,1756,1756,61,69,53,170,160,14.1,15,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/19/2000,6.93,1709,1127,69,77,60,320,360,13,16.1,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/20/2000,8.95,1311,1123,63,71,55,290,360,17,23,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/21/2000,6.93,1128,1127,64,76,52,360,10,15,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/22/2000,5.37,1706,1704,66,77,55,230,240,15,17.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/23/2000,9.4,1912,1911,66,75,57,210,210,21.9,25.1,1,,,,,,,1,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/24/2000,6.71,1653,1709,73,81,64,190,200,13,14.1,1,,,,,,,1,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/25/2000,6.26,1647,1644,72,82,61,180,190,14.1,16.1,1,,,,,,,1,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/26/2000,4.92,1526,1526,70,82,58,180,170,17,19.9,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/27/2000,7.38,1239,1119,73,85,60,270,270,17,21,1,,,,,,,1,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/28/2000,5.82,1640,943,69,76,61,80,40,12.1,15,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/29/2000,5.59,1506,1208,66,75,57,170,150,13,17,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/30/2000,4.03,1827,1732,67,75,59,180,170,8.1,8.9,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/31/2000,4.92,1550,1527,76,84,68,190,190,16.1,19.9,1,1,,,,,,1,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/1/2000,7.16,1637,1402,79,87,71,210,250,16.1,19.9,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/2/2000,5.14,1255,1303,72,80,63,40,40,16.1,17.9,1,,1,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/3/2000,3.58,1644,1631,67,72,62,130,120,8.1,8.9,1,1,,,,,,,,,,1,1,,1,,,,,,1,,
USW00014765,"PROVIDENCE, RI US",9/4/2000,8.28,2148,2141,70,79,60,20,30,17.9,23.9,1,,,,,,,1,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/5/2000,10.51,757,806,58,67,49,20,20,21,25.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/6/2000,6.93,1131,1132,58,68,48,30,20,15,17.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/7/2000,6.93,1613,1613,60,73,47,220,220,15,17.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/8/2000,9.17,1641,1655,65,78,52,230,240,17,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/9/2000,4.92,39,39,74,82,65,260,260,14.1,16.1,1,,1,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/10/2000,5.82,1341,1405,70,79,60,60,80,13,16.1,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/11/2000,5.82,1457,1452,68,76,59,150,150,15,17,1,,,,,,,1,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/12/2000,8.05,1356,1500,72,82,61,220,220,21,23,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/13/2000,8.28,235,149,71,81,61,220,220,17,23,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/14/2000,6.49,1610,1600,65,75,54,180,180,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/15/2000,8.05,1401,1359,64,73,55,260,250,21,25.1,1,1,1,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/16/2000,8.05,1501,1548,59,68,49,280,300,19.9,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/17/2000,9.4,1608,1607,57,69,44,230,230,21,25.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/18/2000,8.72,1533,1533,67,77,56,210,210,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/19/2000,5.59,2143,2108,66,75,57,160,120,15,19.9,1,,1,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/20/2000,7.61,1027,1027,75,83,67,310,310,16.1,21,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/21/2000,10.29,1123,2356,69,78,59,320,330,21.9,28,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/22/2000,6.71,9,2356,60,69,51,320,330,19.9,28,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/23/2000,6.71,1537,1534,58,68,48,190,190,17,21,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/24/2000,8.05,1817,1847,67,76,57,10,360,17.9,23,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/25/2000,8.05,735,734,56,63,48,10,10,19.9,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/26/2000,13.42,1630,1514,52,54,50,20,20,21.9,29.1,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/27/2000,6.04,1628,1150,57,68,45,270,280,12.1,15,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/28/2000,9.4,1312,1110,54,66,42,10,10,19.9,23,1,,,,,,,,,,,,,,,,,,1,,,,
USW00014765,"PROVIDENCE, RI US",9/29/2000,4.25,802,945,47,57,37,30,60,12.1,14.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/30/2000,4.7,1220,1219,50,64,36,210,200,16.1,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/1/2000,4.7,1259,1504,54,68,40,150,170,17.9,21,1,,,,,,,,,,,,,,,,,,,,1,,
USW00014765,"PROVIDENCE, RI US",10/2/2000,5.59,1741,1723,59,71,47,50,60,12.1,14.1,1,1,,,,,,1,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/3/2000,6.04,1405,2013,64,80,48,280,310,17,23,,,,,,,,1,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/4/2000,5.14,1235,1234,62,72,51,190,190,17.9,21.9,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/5/2000,6.49,826,826,58,60,55,30,30,13,15,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/6/2000,4.03,1856,1855,60,64,55,360,10,14.1,16.1,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/7/2000,7.61,1054,1111,55,63,47,20,10,14.1,17.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/8/2000,7.61,1443,1132,48,57,39,310,240,15,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/9/2000,11.18,1315,1312,42,44,40,10,10,21,25.9,,,,,,,,,,,,,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/10/2000,10.29,1428,1357,43,51,35,260,280,21,25.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/11/2000,10.29,1016,1315,54,66,42,280,280,23,28,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/12/2000,6.26,1231,1150,53,69,37,300,260,15,17.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/13/2000,6.93,1450,1457,59,74,44,270,260,15,17.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/14/2000,6.71,1305,1451,65,80,50,250,230,21,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/15/2000,7.16,1834,1840,66,78,54,60,80,17.9,23,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/16/2000,9.17,757,756,50,54,46,60,60,14.1,17,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/17/2000,8.72,1753,1132,51,57,44,70,50,14.1,17,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/18/2000,6.71,2121,2121,57,64,50,330,320,14.1,17,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/19/2000,10.07,1156,1142,55,66,44,310,300,21,28,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/20/2000,5.82,1356,1355,54,66,42,260,250,14.1,17,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/21/2000,7.83,1153,1152,60,72,47,210,210,21.9,25.1,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/22/2000,10.29,732,803,51,60,41,10,360,19.9,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/23/2000,4.47,1624,713,48,57,38,180,360,12.1,14.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/24/2000,5.59,853,901,54,68,39,260,250,16.1,17.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/25/2000,2.91,1647,1646,58,69,46,190,200,10.1,14.1,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/26/2000,3.36,1530,1523,56,68,44,160,170,13,15,1,1,,,,,,1,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/27/2000,0.45,2144,2143,58,68,48,320,320,6.9,8.1,1,1,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/28/2000,14.09,2046,2007,49,62,36,10,360,31.1,40,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/29/2000,12.75,20,36,37,41,33,350,330,23,30,,,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",10/30/2000,9.62,1530,1046,39,43,34,360,360,17.9,23.9,1,,,,,,,,,,,1,,,1,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",10/31/2000,16.33,55,51,42,45,39,360,10,28,36.9,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/1/2000,14.09,942,917,50,56,43,10,10,23,32,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/2/2000,11.18,1008,1113,55,65,44,10,20,23.9,28,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/3/2000,6.04,1004,831,52,62,41,30,10,17,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/4/2000,2.01,1409,1338,52,63,41,160,160,8.9,10.1,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/5/2000,9.62,945,922,47,52,42,320,360,21,28,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/6/2000,10.07,1602,1601,47,54,40,360,360,21,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/7/2000,7.61,845,1129,50,60,39,360,10,17,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/8/2000,3.13,1030,1030,51,58,43,10,10,12.1,14.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/9/2000,1.57,2332,2332,47,56,38,110,120,8.9,10.1,1,1,,,,,,1,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/10/2000,7.83,1903,1902,50,52,48,40,40,15,17.9,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/11/2000,12.97,639,706,51,53,49,20,10,23,28,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/12/2000,6.93,921,8,51,57,45,360,10,17,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/13/2000,0,930,1003,47,49,45,50,90,6,8.1,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/14/2000,3.36,2357,2314,48,51,45,320,320,17,23.9,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/15/2000,12.53,1437,1436,43,49,37,310,300,28,36.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/16/2000,10.29,2319,2318,41,49,33,220,220,17.9,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/17/2000,12.97,2218,2232,47,55,38,320,310,23,29.1,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/18/2000,7.61,1154,1254,40,47,32,310,290,21,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/19/2000,3.58,1053,1011,38,45,30,10,360,12.1,14.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/20/2000,3.8,1342,1521,37,46,28,200,220,15,17,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/21/2000,9.4,2327,2326,37,44,30,280,280,16.1,23,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/22/2000,12.3,1046,1019,31,36,26,290,290,23.9,32,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/23/2000,9.4,917,917,29,35,23,330,330,17.9,23,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/24/2000,6.26,1359,1215,26,33,18,350,320,15,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/25/2000,2.91,2155,2154,25,34,15,360,360,6.9,8.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/26/2000,7.16,1149,1149,52,50,29,100,100,16.1,19.9,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/27/2000,6.26,1256,1200,49,55,43,270,250,15,17.9,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/28/2000,5.59,1045,1044,46,52,40,310,320,16.1,19.9,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/29/2000,5.37,1014,926,43,50,35,320,290,17,23,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/30/2000,9.84,1320,1324,38,41,35,360,340,19.9,25.1,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/1/2000,7.61,908,907,36,43,29,330,340,17,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/2/2000,9.84,1053,1345,27,32,21,10,360,21,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/3/2000,4.47,915,914,27,36,18,10,10,13,14.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/4/2000,3.13,1717,1716,33,49,17,290,290,8.9,10.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/5/2000,8.95,1359,1317,34,49,19,210,220,25.1,32,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/6/2000,9.17,825,824,29,33,24,300,300,23,33.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/7/2000,8.5,1635,1415,28,34,22,300,300,21,25.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/8/2000,7.16,1920,1919,22,23,20,10,10,13,15,1,,,,,,,,,,,1,,,,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",12/9/2000,5.14,1304,1304,23,30,15,360,360,17.9,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/10/2000,3.8,1252,1251,23,36,10,170,170,13,15,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/11/2000,2.24,1321,1320,38,42,33,10,10,10.1,12.1,1,1,,,,,,,,,,1,1,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",12/12/2000,19.69,1149,1149,40,55,25,270,260,40.9,53,1,1,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/13/2000,4.25,1057,1119,25,32,18,10,10,13,14.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/14/2000,8.28,840,839,33,38,27,20,20,17.9,21,1,,,1,,1,,,,,,1,1,1,1,1,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/15/2000,5.59,407,403,31,35,26,340,330,17,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/16/2000,4.92,2245,2253,40,51,29,140,110,17,19.9,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/17/2000,20.8,1753,2219,49,60,38,190,250,38.9,48.1,1,1,1,,,,,,,,,1,,,1,,,,,,,,
